item,amount,url
Mind shield,100,https://runescape.wiki/w/Exchange:Mind_shield
Mind talisman,500,https://runescape.wiki/w/Exchange:Mind_talisman
Mind tiara,100,https://runescape.wiki/w/Exchange:Mind_tiara
Mining accumulator,200,https://runescape.wiki/w/Exchange:Mining_accumulator
Mining away teleport token,2,https://runescape.wiki/w/Exchange:Mining_away_teleport_token
Mining flask (6),100,https://runescape.wiki/w/Exchange:Mining_flask_(6)
Mining helmet,100,https://runescape.wiki/w/Exchange:Mining_helmet
Mining potion (1),1000,https://runescape.wiki/w/Exchange:Mining_potion_(1)
Mining potion (2),1000,https://runescape.wiki/w/Exchange:Mining_potion_(2)
Mining potion (3),1000,https://runescape.wiki/w/Exchange:Mining_potion_(3)
Mining potion (4),1000,https://runescape.wiki/w/Exchange:Mining_potion_(4)
Minnow,10000,https://runescape.wiki/w/Exchange:Minnow
Mint cake,100,https://runescape.wiki/w/Exchange:Mint_cake
Mint hair head token,2,https://runescape.wiki/w/Exchange:Mint_hair_head_token
Mirror shield,100,https://runescape.wiki/w/Exchange:Mirror_shield
Misalionar's death mask,2,https://runescape.wiki/w/Exchange:Misalionar%27s_death_mask
Miscellania Teleport,300,https://runescape.wiki/w/Exchange:Miscellania_Teleport
Mist rune,25000,https://runescape.wiki/w/Exchange:Mist_rune
Mithril 2h crossbow,1000,https://runescape.wiki/w/Exchange:Mithril_2h_crossbow
Mithril 2h sword,100,https://runescape.wiki/w/Exchange:Mithril_2h_sword
Mithril 2h sword + 1,100,https://runescape.wiki/w/Exchange:Mithril_2h_sword_%2B_1
Mithril 2h sword + 2,100,https://runescape.wiki/w/Exchange:Mithril_2h_sword_%2B_2
Mithril Minotaur scroll (Mithril Bull Rush),5000,https://runescape.wiki/w/Exchange:Mithril_Minotaur_scroll_(Mithril_Bull_Rush)
Mithril armour set (lg),100,https://runescape.wiki/w/Exchange:Mithril_armour_set_(lg)
Mithril armour set (sk),100,https://runescape.wiki/w/Exchange:Mithril_armour_set_(sk)
Mithril armour set + 1 (lg),100,https://runescape.wiki/w/Exchange:Mithril_armour_set_%2B_1_(lg)
Mithril armour set + 1 (sk),100,https://runescape.wiki/w/Exchange:Mithril_armour_set_%2B_1_(sk)
Mithril armour set + 2 (lg),100,https://runescape.wiki/w/Exchange:Mithril_armour_set_%2B_2_(lg)
Mithril armour set + 2 (sk),100,https://runescape.wiki/w/Exchange:Mithril_armour_set_%2B_2_(sk)
Mithril armoured boots,100,https://runescape.wiki/w/Exchange:Mithril_armoured_boots
Mithril armoured boots + 1,100,https://runescape.wiki/w/Exchange:Mithril_armoured_boots_%2B_1
Mithril armoured boots + 2,100,https://runescape.wiki/w/Exchange:Mithril_armoured_boots_%2B_2
Mithril arrow,10000,https://runescape.wiki/w/Exchange:Mithril_arrow
Mithril arrowheads,100000,https://runescape.wiki/w/Exchange:Mithril_arrowheads
Mithril bar,10000,https://runescape.wiki/w/Exchange:Mithril_bar
Mithril battleaxe,100,https://runescape.wiki/w/Exchange:Mithril_battleaxe
Mithril battleaxe + 1,100,https://runescape.wiki/w/Exchange:Mithril_battleaxe_%2B_1
Mithril battleaxe + 2,100,https://runescape.wiki/w/Exchange:Mithril_battleaxe_%2B_2
Mithril bolts,10000,https://runescape.wiki/w/Exchange:Mithril_bolts
Mithril bolts (unf),10000,https://runescape.wiki/w/Exchange:Mithril_bolts_(unf)
Mithril brutal,1000,https://runescape.wiki/w/Exchange:Mithril_brutal
Mithril chainbody,100,https://runescape.wiki/w/Exchange:Mithril_chainbody
Mithril chainbody + 1,100,https://runescape.wiki/w/Exchange:Mithril_chainbody_%2B_1
Mithril chainbody + 2,100,https://runescape.wiki/w/Exchange:Mithril_chainbody_%2B_2
Mithril claws,100,https://runescape.wiki/w/Exchange:Mithril_claws
Mithril claws + 1,100,https://runescape.wiki/w/Exchange:Mithril_claws_%2B_1
Mithril claws + 2,100,https://runescape.wiki/w/Exchange:Mithril_claws_%2B_2
Mithril crossbow,1000,https://runescape.wiki/w/Exchange:Mithril_crossbow
Mithril crossbow (unstrung),1000,https://runescape.wiki/w/Exchange:Mithril_crossbow_(unstrung)
Mithril dagger,100,https://runescape.wiki/w/Exchange:Mithril_dagger
Mithril dagger + 1,100,https://runescape.wiki/w/Exchange:Mithril_dagger_%2B_1
Mithril dagger + 2,100,https://runescape.wiki/w/Exchange:Mithril_dagger_%2B_2
Mithril dart,1500,https://runescape.wiki/w/Exchange:Mithril_dart
Mithril dart tip,100000,https://runescape.wiki/w/Exchange:Mithril_dart_tip
Mithril dragon mask,2,https://runescape.wiki/w/Exchange:Mithril_dragon_mask
Mithril fire arrows (lit),1000,https://runescape.wiki/w/Exchange:Mithril_fire_arrows_(lit)
Mithril fire arrows (unlit),1000,https://runescape.wiki/w/Exchange:Mithril_fire_arrows_(unlit)
Mithril full helm,100,https://runescape.wiki/w/Exchange:Mithril_full_helm
Mithril full helm + 1,100,https://runescape.wiki/w/Exchange:Mithril_full_helm_%2B_1
Mithril full helm + 2,100,https://runescape.wiki/w/Exchange:Mithril_full_helm_%2B_2
Mithril gauntlets,100,https://runescape.wiki/w/Exchange:Mithril_gauntlets
Mithril gauntlets + 1,100,https://runescape.wiki/w/Exchange:Mithril_gauntlets_%2B_1
Mithril gauntlets + 2,100,https://runescape.wiki/w/Exchange:Mithril_gauntlets_%2B_2
Mithril grapple,1000,https://runescape.wiki/w/Exchange:Mithril_grapple
Mithril grapple (unf),100,https://runescape.wiki/w/Exchange:Mithril_grapple_(unf)
Mithril grapple tip,100,https://runescape.wiki/w/Exchange:Mithril_grapple_tip
Mithril halberd,1000,https://runescape.wiki/w/Exchange:Mithril_halberd
Mithril hasta,1000,https://runescape.wiki/w/Exchange:Mithril_hasta
Mithril hatchet,1000,https://runescape.wiki/w/Exchange:Mithril_hatchet
Mithril javelin,1000,https://runescape.wiki/w/Exchange:Mithril_javelin
Mithril kiteshield,100,https://runescape.wiki/w/Exchange:Mithril_kiteshield
Mithril kiteshield + 1,100,https://runescape.wiki/w/Exchange:Mithril_kiteshield_%2B_1
Mithril kiteshield + 2,100,https://runescape.wiki/w/Exchange:Mithril_kiteshield_%2B_2
Mithril knife,10000,https://runescape.wiki/w/Exchange:Mithril_knife
Mithril limbs,5000,https://runescape.wiki/w/Exchange:Mithril_limbs
Mithril longsword,100,https://runescape.wiki/w/Exchange:Mithril_longsword
Mithril longsword + 1,100,https://runescape.wiki/w/Exchange:Mithril_longsword_%2B_1
Mithril longsword + 2,100,https://runescape.wiki/w/Exchange:Mithril_longsword_%2B_2
Mithril mace,100,https://runescape.wiki/w/Exchange:Mithril_mace
Mithril mace + 1,100,https://runescape.wiki/w/Exchange:Mithril_mace_%2B_1
Mithril mace + 2,100,https://runescape.wiki/w/Exchange:Mithril_mace_%2B_2
Mithril mattock,100,https://runescape.wiki/w/Exchange:Mithril_mattock
Mithril med helm,100,https://runescape.wiki/w/Exchange:Mithril_med_helm
Mithril med helm + 1,100,https://runescape.wiki/w/Exchange:Mithril_med_helm_%2B_1
Mithril med helm + 2,100,https://runescape.wiki/w/Exchange:Mithril_med_helm_%2B_2
Mithril minotaur pouch,5000,https://runescape.wiki/w/Exchange:Mithril_minotaur_pouch
Mithril nails,10000,https://runescape.wiki/w/Exchange:Mithril_nails
Mithril off hand battleaxe,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_battleaxe
Mithril off hand battleaxe + 1,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_battleaxe_%2B_1
Mithril off hand battleaxe + 2,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_battleaxe_%2B_2
Mithril off hand claws,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_claws
Mithril off hand claws + 1,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_claws_%2B_1
Mithril off hand claws + 2,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_claws_%2B_2
Mithril off hand dagger,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_dagger
Mithril off hand dagger + 1,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_dagger_%2B_1
Mithril off hand dagger + 2,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_dagger_%2B_2
Mithril off hand longsword,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_longsword
Mithril off hand longsword + 1,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_longsword_%2B_1
Mithril off hand longsword + 2,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_longsword_%2B_2
Mithril off hand mace,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_mace
Mithril off hand mace + 1,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_mace_%2B_1
Mithril off hand mace + 2,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_mace_%2B_2
Mithril off hand scimitar,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_scimitar
Mithril off hand scimitar + 1,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_scimitar_%2B_1
Mithril off hand scimitar + 2,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_scimitar_%2B_2
Mithril off hand sword,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_sword
Mithril off hand sword + 1,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_sword_%2B_1
Mithril off hand sword + 2,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_sword_%2B_2
Mithril off hand warhammer,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_warhammer
Mithril off hand warhammer + 1,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_warhammer_%2B_1
Mithril off hand warhammer + 2,100,https://runescape.wiki/w/Exchange:Mithril_off_hand_warhammer_%2B_2
Mithril ore,25000,https://runescape.wiki/w/Exchange:Mithril_ore
Mithril ore box,100,https://runescape.wiki/w/Exchange:Mithril_ore_box
Mithril pickaxe,100,https://runescape.wiki/w/Exchange:Mithril_pickaxe
Mithril pickaxe + 1,100,https://runescape.wiki/w/Exchange:Mithril_pickaxe_%2B_1
Mithril pickaxe + 2,100,https://runescape.wiki/w/Exchange:Mithril_pickaxe_%2B_2
Mithril platebody,100,https://runescape.wiki/w/Exchange:Mithril_platebody
Mithril platebody + 1,100,https://runescape.wiki/w/Exchange:Mithril_platebody_%2B_1
Mithril platebody + 2,100,https://runescape.wiki/w/Exchange:Mithril_platebody_%2B_2
Mithril platelegs,100,https://runescape.wiki/w/Exchange:Mithril_platelegs
Mithril platelegs + 1,100,https://runescape.wiki/w/Exchange:Mithril_platelegs_%2B_1
Mithril platelegs + 2,100,https://runescape.wiki/w/Exchange:Mithril_platelegs_%2B_2
Mithril plateskirt,100,https://runescape.wiki/w/Exchange:Mithril_plateskirt
Mithril plateskirt + 1,100,https://runescape.wiki/w/Exchange:Mithril_plateskirt_%2B_1
Mithril plateskirt + 2,100,https://runescape.wiki/w/Exchange:Mithril_plateskirt_%2B_2
Mithril scimitar,100,https://runescape.wiki/w/Exchange:Mithril_scimitar
Mithril scimitar + 1,100,https://runescape.wiki/w/Exchange:Mithril_scimitar_%2B_1
Mithril scimitar + 2,100,https://runescape.wiki/w/Exchange:Mithril_scimitar_%2B_2
Mithril seeds,5000,https://runescape.wiki/w/Exchange:Mithril_seeds
Mithril spear,1000,https://runescape.wiki/w/Exchange:Mithril_spear
Mithril square shield,100,https://runescape.wiki/w/Exchange:Mithril_square_shield
Mithril square shield + 1,100,https://runescape.wiki/w/Exchange:Mithril_square_shield_%2B_1
Mithril square shield + 2,100,https://runescape.wiki/w/Exchange:Mithril_square_shield_%2B_2
Mithril stone spirit,25000,https://runescape.wiki/w/Exchange:Mithril_stone_spirit
Mithril sword,100,https://runescape.wiki/w/Exchange:Mithril_sword
Mithril sword + 1,100,https://runescape.wiki/w/Exchange:Mithril_sword_%2B_1
Mithril sword + 2,100,https://runescape.wiki/w/Exchange:Mithril_sword_%2B_2
Mithril throwing axe,1000,https://runescape.wiki/w/Exchange:Mithril_throwing_axe
Mithril warhammer,100,https://runescape.wiki/w/Exchange:Mithril_warhammer
Mithril warhammer + 1,100,https://runescape.wiki/w/Exchange:Mithril_warhammer_%2B_1
Mithril warhammer + 2,100,https://runescape.wiki/w/Exchange:Mithril_warhammer_%2B_2
Mixture - step 1 (1),100,https://runescape.wiki/w/Exchange:Mixture_-_step_1_(1)
Mixture - step 1 (2),100,https://runescape.wiki/w/Exchange:Mixture_-_step_1_(2)
Mixture - step 1 (3),100,https://runescape.wiki/w/Exchange:Mixture_-_step_1_(3)
Mixture - step 1 (4),100,https://runescape.wiki/w/Exchange:Mixture_-_step_1_(4)
Mixture - step 2 (1),100,https://runescape.wiki/w/Exchange:Mixture_-_step_2_(1)
Mixture - step 2 (2),100,https://runescape.wiki/w/Exchange:Mixture_-_step_2_(2)
Mixture - step 2 (3),100,https://runescape.wiki/w/Exchange:Mixture_-_step_2_(3)
Mixture - step 2 (4),100,https://runescape.wiki/w/Exchange:Mixture_-_step_2_(4)
Mizuyari,100,https://runescape.wiki/w/Exchange:Mizuyari
Mole claw,100,https://runescape.wiki/w/Exchange:Mole_claw
Mole nose,100,https://runescape.wiki/w/Exchange:Mole_nose
Mole skin,5000,https://runescape.wiki/w/Exchange:Mole_skin
Molten Barricade cosmetic ability scroll,2,https://runescape.wiki/w/Exchange:Molten_Barricade_cosmetic_ability_scroll
Molten glass,10000,https://runescape.wiki/w/Exchange:Molten_glass
Monk's robe (bottom),100,https://runescape.wiki/w/Exchange:Monk%27s_robe_(bottom)
Monk's robe (top),100,https://runescape.wiki/w/Exchange:Monk%27s_robe_(top)
Monkey bones,100,https://runescape.wiki/w/Exchange:Monkey_bones
Monkfish,10000,https://runescape.wiki/w/Exchange:Monkfish
Moonclan teleport (item),1000,https://runescape.wiki/w/Exchange:Moonclan_teleport_(item)
Moonlight Enchanter Robes token,2,https://runescape.wiki/w/Exchange:Moonlight_Enchanter_Robes_token
Moonlight mead,100,https://runescape.wiki/w/Exchange:Moonlight_mead
Moonlight mead (1),100,https://runescape.wiki/w/Exchange:Moonlight_mead_(1)
Moonlight mead (2),100,https://runescape.wiki/w/Exchange:Moonlight_mead_(2)
Moonlight mead (3),100,https://runescape.wiki/w/Exchange:Moonlight_mead_(3)
Moonlight mead (4),100,https://runescape.wiki/w/Exchange:Moonlight_mead_(4)
Moonlight mead (m),100,https://runescape.wiki/w/Exchange:Moonlight_mead_(m)
Moonlight mead (m1),100,https://runescape.wiki/w/Exchange:Moonlight_mead_(m1)
Moonlight mead (m2),100,https://runescape.wiki/w/Exchange:Moonlight_mead_(m2)
Moonlight mead (m3),100,https://runescape.wiki/w/Exchange:Moonlight_mead_(m3)
Moonlight mead (m4),100,https://runescape.wiki/w/Exchange:Moonlight_mead_(m4)
Moonstone,100,https://runescape.wiki/w/Exchange:Moonstone
Moonstone amulet,100,https://runescape.wiki/w/Exchange:Moonstone_amulet
Moonstone amulet (unstrung),100,https://runescape.wiki/w/Exchange:Moonstone_amulet_(unstrung)
Moonstone bracelet,100,https://runescape.wiki/w/Exchange:Moonstone_bracelet
Moonstone dust,1000,https://runescape.wiki/w/Exchange:Moonstone_dust
Moonstone necklace,100,https://runescape.wiki/w/Exchange:Moonstone_necklace
Moonstone ring,100,https://runescape.wiki/w/Exchange:Moonstone_ring
Morchella mushroom,10000,https://runescape.wiki/w/Exchange:Morchella_mushroom
Morchella mushroom spore,100,https://runescape.wiki/w/Exchange:Morchella_mushroom_spore
Moreish honeycomb,5000,https://runescape.wiki/w/Exchange:Moreish_honeycomb
Morrigan's coif,10,https://runescape.wiki/w/Exchange:Morrigan%27s_coif
Morrigan's javelin,100,https://runescape.wiki/w/Exchange:Morrigan%27s_javelin
Morrigan's leather body,10,https://runescape.wiki/w/Exchange:Morrigan%27s_leather_body
Morrigan's leather chaps,10,https://runescape.wiki/w/Exchange:Morrigan%27s_leather_chaps
Morrigan's throwing axe,100,https://runescape.wiki/w/Exchange:Morrigan%27s_throwing_axe
Mort myre fungus,10000,https://runescape.wiki/w/Exchange:Mort_myre_fungus
Mort myre pear,100,https://runescape.wiki/w/Exchange:Mort_myre_pear
Mort myre stem,100,https://runescape.wiki/w/Exchange:Mort_myre_stem
Morty Bunny appearance token,2,https://runescape.wiki/w/Exchange:Morty_Bunny_appearance_token
Moss titan pouch,5000,https://runescape.wiki/w/Exchange:Moss_titan_pouch
Mountain camp teleport (item),1000,https://runescape.wiki/w/Exchange:Mountain_camp_teleport_(item)
Mourning lily,100,https://runescape.wiki/w/Exchange:Mourning_lily
Mud battlestaff,10,https://runescape.wiki/w/Exchange:Mud_battlestaff
Mud pie,1000,https://runescape.wiki/w/Exchange:Mud_pie
Mud rune,25000,https://runescape.wiki/w/Exchange:Mud_rune
Muddy key,100,https://runescape.wiki/w/Exchange:Muddy_key
Mushroom & onion,1000,https://runescape.wiki/w/Exchange:Mushroom_%26_onion
Mushroom potato,1000,https://runescape.wiki/w/Exchange:Mushroom_potato
Muspah scroll (Siphon Self),5000,https://runescape.wiki/w/Exchange:Muspah_scroll_(Siphon_Self)
Mutated vine,2000,https://runescape.wiki/w/Exchange:Mutated_vine
Mycelial webbing,5000,https://runescape.wiki/w/Exchange:Mycelial_webbing
Mycelium leggings web,10,https://runescape.wiki/w/Exchange:Mycelium_leggings_web
Mycelium poncho web,10,https://runescape.wiki/w/Exchange:Mycelium_poncho_web
Mycelium visor web,10,https://runescape.wiki/w/Exchange:Mycelium_visor_web
Myre snelm (pointed),100,https://runescape.wiki/w/Exchange:Myre_snelm_(pointed)
Myre snelm (round),100,https://runescape.wiki/w/Exchange:Myre_snelm_(round)
Mystic air staff,1000,https://runescape.wiki/w/Exchange:Mystic_air_staff
Mystic boots,100,https://runescape.wiki/w/Exchange:Mystic_boots
Mystic cloth,10000,https://runescape.wiki/w/Exchange:Mystic_cloth
Mystic earth staff,1000,https://runescape.wiki/w/Exchange:Mystic_earth_staff
Mystic fire staff,1000,https://runescape.wiki/w/Exchange:Mystic_fire_staff
Mystic gloves,100,https://runescape.wiki/w/Exchange:Mystic_gloves
Mystic hat,100,https://runescape.wiki/w/Exchange:Mystic_hat
Mystic lava staff,1000,https://runescape.wiki/w/Exchange:Mystic_lava_staff
Mystic mud staff,10,https://runescape.wiki/w/Exchange:Mystic_mud_staff
Mystic orb,5,https://runescape.wiki/w/Exchange:Mystic_orb
Mystic robe bottom,100,https://runescape.wiki/w/Exchange:Mystic_robe_bottom
Mystic robe top,100,https://runescape.wiki/w/Exchange:Mystic_robe_top
Mystic robes set,100,https://runescape.wiki/w/Exchange:Mystic_robes_set
Mystic shield,100,https://runescape.wiki/w/Exchange:Mystic_shield
Mystic steam staff,10,https://runescape.wiki/w/Exchange:Mystic_steam_staff
Mystic wand,100,https://runescape.wiki/w/Exchange:Mystic_wand
Mystic water staff,1000,https://runescape.wiki/w/Exchange:Mystic_water_staff
Mystical sand seed,2,https://runescape.wiki/w/Exchange:Mystical_sand_seed
Nail beast nails,100,https://runescape.wiki/w/Exchange:Nail_beast_nails
Nasturtium seed,1000,https://runescape.wiki/w/Exchange:Nasturtium_seed
Nasturtiums,1000,https://runescape.wiki/w/Exchange:Nasturtiums
Nature impling jar,1000,https://runescape.wiki/w/Exchange:Nature_impling_jar
Nature rune,25000,https://runescape.wiki/w/Exchange:Nature_rune
Nature talisman,500,https://runescape.wiki/w/Exchange:Nature_talisman
Nature tiara,100,https://runescape.wiki/w/Exchange:Nature_tiara
Necklace mould,100,https://runescape.wiki/w/Exchange:Necklace_mould
Necklace of gluttony (new),5000,https://runescape.wiki/w/Exchange:Necklace_of_gluttony_(new)
Necrite ore,25000,https://runescape.wiki/w/Exchange:Necrite_ore
Necrite stone spirit,25000,https://runescape.wiki/w/Exchange:Necrite_stone_spirit
