item,amount,url,price,max_spend,item_id,official_ge_url,trade_volume,error
Virtus boots shard,120,https://runescape.wiki/w/Exchange:Virtus_boots_shard,36807,4416840,30104,https://secure.runescape.com/m=itemdb_rs/Virtus+boots+shard/viewitem?obj=30104,,No trade180.push entries found in response text
Opal amulet (unstrung),5000,https://runescape.wiki/w/Exchange:Opal_amulet_(unstrung),883,4415000,39330,https://secure.runescape.com/m=itemdb_rs/Opal+amulet+%28unstrung%29/viewitem?obj=39330,,No trade180.push entries found in response text
Bronze 2h crossbow,1000,https://runescape.wiki/w/Exchange:Bronze_2h_crossbow,4412,4412000,25919,https://secure.runescape.com/m=itemdb_rs/Bronze+2h+crossbow/viewitem?obj=25919,,No trade180.push entries found in response text
Leaf-bladed sword,100,https://runescape.wiki/w/Exchange:Leaf-bladed_sword,43957,4395700,13290,https://secure.runescape.com/m=itemdb_rs/Leaf-bladed+sword/viewitem?obj=13290,,No trade180.push entries found in response text
Arcane apoterrasaur meat,1000,https://runescape.wiki/w/Exchange:Arcane_apoterrasaur_meat,4376,4376000,47950,https://secure.runescape.com/m=itemdb_rs/Arcane+apoterrasaur+meat/viewitem?obj=47950,,No trade180.push entries found in response text
Farseer helm,100,https://runescape.wiki/w/Exchange:Farseer_helm,43756,4375600,3755,https://secure.runescape.com/m=itemdb_rs/Farseer+helm/viewitem?obj=3755,,No trade180.push entries found in response text
Impious oak incense sticks,1000,https://runescape.wiki/w/Exchange:Impious_oak_incense_sticks,4374,4374000,47693,https://secure.runescape.com/m=itemdb_rs/Impious+oak+incense+sticks/viewitem?obj=47693,,No trade180.push entries found in response text
Pavosaurus rex meat,1000,https://runescape.wiki/w/Exchange:Pavosaurus_rex_meat,4372,4372000,47982,https://secure.runescape.com/m=itemdb_rs/Pavosaurus+rex+meat/viewitem?obj=47982,3,
Ruby harvest jar,5000,https://runescape.wiki/w/Exchange:Ruby_harvest_jar,874,4370000,10020,https://secure.runescape.com/m=itemdb_rs/Ruby+harvest+jar/viewitem?obj=10020,,No trade180.push entries found in response text
Leather boots,5000,https://runescape.wiki/w/Exchange:Leather_boots,871,4355000,1061,https://secure.runescape.com/m=itemdb_rs/Leather+boots/viewitem?obj=1061,,No trade180.push entries found in response text
Impure essence,25000,https://runescape.wiki/w/Exchange:Impure_essence,174,4350000,55667,https://secure.runescape.com/m=itemdb_rs/Impure+essence/viewitem?obj=55667,,No trade180.push entries found in response text
Rune mace + 2,100,https://runescape.wiki/w/Exchange:Rune_mace_%2B_2,43432,4343200,46692,https://secure.runescape.com/m=itemdb_rs/Rune+mace+%2B+2/viewitem?obj=46692,,No trade180.push entries found in response text
Berserker helm,100,https://runescape.wiki/w/Exchange:Berserker_helm,43387,4338700,3751,https://secure.runescape.com/m=itemdb_rs/Berserker+helm/viewitem?obj=3751,95,
Steel Titan scroll (Steel of Legends),5000,https://runescape.wiki/w/Exchange:Steel_Titan_scroll_(Steel_of_Legends),867,4335000,12825,https://secure.runescape.com/m=itemdb_rs/Steel+Titan+scroll+%28Steel+of+Legends%29/viewitem?obj=12825,,No trade180.push entries found in response text
Springbloom Witch Staff token,2,https://runescape.wiki/w/Exchange:Springbloom_Witch_Staff_token,2166324,4332648,58911,https://secure.runescape.com/m=itemdb_rs/Springbloom+Witch+Staff+token/viewitem?obj=58911,,No trade180.push entries found in response text
Abyssal Lurker scroll (Abyssal Stealth),5000,https://runescape.wiki/w/Exchange:Abyssal_Lurker_scroll_(Abyssal_Stealth),866,4330000,12427,https://secure.runescape.com/m=itemdb_rs/Abyssal+Lurker+scroll+%28Abyssal+Stealth%29/viewitem?obj=12427,,No trade180.push entries found in response text
Fish pie,1000,https://runescape.wiki/w/Exchange:Fish_pie,4326,4326000,7188,https://secure.runescape.com/m=itemdb_rs/Fish+pie/viewitem?obj=7188,,No trade180.push entries found in response text
Desert wyrm pouch,5000,https://runescape.wiki/w/Exchange:Desert_wyrm_pouch,864,4320000,12049,https://secure.runescape.com/m=itemdb_rs/Desert+wyrm+pouch/viewitem?obj=12049,1653,
Rune claws + 1,100,https://runescape.wiki/w/Exchange:Rune_claws_%2B_1,43168,4316800,46809,https://secure.runescape.com/m=itemdb_rs/Rune+claws+%2B+1/viewitem?obj=46809,,No trade180.push entries found in response text
Super woodcutting potion (3),1000,https://runescape.wiki/w/Exchange:Super_woodcutting_potion_(3),4313,4313000,52444,https://secure.runescape.com/m=itemdb_rs/Super+woodcutting+potion+%283%29/viewitem?obj=52444,,No trade180.push entries found in response text
Malletops meat,1000,https://runescape.wiki/w/Exchange:Malletops_meat,4310,4310000,47978,https://secure.runescape.com/m=itemdb_rs/Malletops+meat/viewitem?obj=47978,,No trade180.push entries found in response text
Silver spines,10000,https://runescape.wiki/w/Exchange:Silver_spines,431,4310000,60338,https://secure.runescape.com/m=itemdb_rs/Silver+spines/viewitem?obj=60338,14060,
Warrior helm,100,https://runescape.wiki/w/Exchange:Warrior_helm,43088,4308800,3753,https://secure.runescape.com/m=itemdb_rs/Warrior+helm/viewitem?obj=3753,,No trade180.push entries found in response text
Gift wrap scythe,2,https://runescape.wiki/w/Exchange:Gift_wrap_scythe,2150861,4301722,52757,https://secure.runescape.com/m=itemdb_rs/Gift+wrap+scythe/viewitem?obj=52757,,No trade180.push entries found in response text
Mithril 2h sword + 2,100,https://runescape.wiki/w/Exchange:Mithril_2h_sword_%2B_2,43010,4301000,46212,https://secure.runescape.com/m=itemdb_rs/Mithril+2h+sword+%2B+2/viewitem?obj=46212,,No trade180.push entries found in response text
Uncut diamond,5000,https://runescape.wiki/w/Exchange:Uncut_diamond,860,4300000,1617,https://secure.runescape.com/m=itemdb_rs/Uncut+diamond/viewitem?obj=1617,,No trade180.push entries found in response text
Hot sand walk override token,2,https://runescape.wiki/w/Exchange:Hot_sand_walk_override_token,2148144,4296288,43323,https://secure.runescape.com/m=itemdb_rs/Hot+sand+walk+override+token/viewitem?obj=43323,6,
Cave goblin wire,1000,https://runescape.wiki/w/Exchange:Cave_goblin_wire,4296,4296000,10981,https://secure.runescape.com/m=itemdb_rs/Cave+goblin+wire/viewitem?obj=10981,,No trade180.push entries found in response text
Necronium armoured boots + 1,100,https://runescape.wiki/w/Exchange:Necronium_armoured_boots_%2B_1,42928,4292800,46492,https://secure.runescape.com/m=itemdb_rs/Necronium+armoured+boots+%2B+1/viewitem?obj=46492,,No trade180.push entries found in response text
Necronium gauntlets + 1,100,https://runescape.wiki/w/Exchange:Necronium_gauntlets_%2B_1,42888,4288800,46518,https://secure.runescape.com/m=itemdb_rs/Necronium+gauntlets+%2B+1/viewitem?obj=46518,,No trade180.push entries found in response text
Grifolic shield,100,https://runescape.wiki/w/Exchange:Grifolic_shield,42881,4288100,25814,https://secure.runescape.com/m=itemdb_rs/Grifolic+shield/viewitem?obj=25814,6,
Flower Basket Token,2,https://runescape.wiki/w/Exchange:Flower_Basket_Token,2138721,4277442,58806,https://secure.runescape.com/m=itemdb_rs/Flower+Basket+Token/viewitem?obj=58806,,No trade180.push entries found in response text
Large plated bronze salvage,25000,https://runescape.wiki/w/Exchange:Large_plated_bronze_salvage,171,4275000,47112,https://secure.runescape.com/m=itemdb_rs/Large+plated+bronze+salvage/viewitem?obj=47112,,No trade180.push entries found in response text
Yew shieldbow (unstrung),10000,https://runescape.wiki/w/Exchange:Yew_shieldbow_(unstrung),427,4270000,66,https://secure.runescape.com/m=itemdb_rs/Yew+shieldbow+%28unstrung%29/viewitem?obj=66,,No trade180.push entries found in response text
Artisanal gears,10000,https://runescape.wiki/w/Exchange:Artisanal_gears,426,4260000,54797,https://secure.runescape.com/m=itemdb_rs/Artisanal+gears/viewitem?obj=54797,,No trade180.push entries found in response text
Polar camo legs,100,https://runescape.wiki/w/Exchange:Polar_camo_legs,42597,4259700,10067,https://secure.runescape.com/m=itemdb_rs/Polar+camo+legs/viewitem?obj=10067,6,
Springsheared ram (unchecked),100,https://runescape.wiki/w/Exchange:Springsheared_ram_(unchecked),42586,4258600,43645,https://secure.runescape.com/m=itemdb_rs/Springsheared+ram+%28unchecked%29/viewitem?obj=43645,,No trade180.push entries found in response text
Spice,1000,https://runescape.wiki/w/Exchange:Spice,4252,4252000,2007,https://secure.runescape.com/m=itemdb_rs/Spice/viewitem?obj=2007,,No trade180.push entries found in response text
Air orb,5000,https://runescape.wiki/w/Exchange:Air_orb,850,4250000,573,https://secure.runescape.com/m=itemdb_rs/Air+orb/viewitem?obj=573,,No trade180.push entries found in response text
Unpowered symbol,5000,https://runescape.wiki/w/Exchange:Unpowered_symbol,850,4250000,1722,https://secure.runescape.com/m=itemdb_rs/Unpowered+symbol/viewitem?obj=1722,,No trade180.push entries found in response text
Oculi apoterrasaur meat,1000,https://runescape.wiki/w/Exchange:Oculi_apoterrasaur_meat,4249,4249000,47974,https://secure.runescape.com/m=itemdb_rs/Oculi+apoterrasaur+meat/viewitem?obj=47974,0,
Saradomin brew (3),1000,https://runescape.wiki/w/Exchange:Saradomin_brew_(3),4246,4246000,6687,https://secure.runescape.com/m=itemdb_rs/Saradomin+brew+%283%29/viewitem?obj=6687,,No trade180.push entries found in response text
Battlestaff,1000,https://runescape.wiki/w/Exchange:Battlestaff,4245,4245000,1391,https://secure.runescape.com/m=itemdb_rs/Battlestaff/viewitem?obj=1391,,No trade180.push entries found in response text
Elemental impetus,2,https://runescape.wiki/w/Exchange:Elemental_impetus,2120889,4241778,41820,https://secure.runescape.com/m=itemdb_rs/Elemental+impetus/viewitem?obj=41820,,No trade180.push entries found in response text
Onyx bakriminel bolts,1000,https://runescape.wiki/w/Exchange:Onyx_bakriminel_bolts,4224,4224000,41679,https://secure.runescape.com/m=itemdb_rs/Onyx+bakriminel+bolts/viewitem?obj=41679,,No trade180.push entries found in response text
Cactus spine,10000,https://runescape.wiki/w/Exchange:Cactus_spine,422,4220000,6016,https://secure.runescape.com/m=itemdb_rs/Cactus+spine/viewitem?obj=6016,,No trade180.push entries found in response text
Dizzy stick teleport token,2,https://runescape.wiki/w/Exchange:Dizzy_stick_teleport_token,2106909,4213818,42432,https://secure.runescape.com/m=itemdb_rs/Dizzy+stick+teleport+token/viewitem?obj=42432,,No trade180.push entries found in response text
Raw crayfish,10000,https://runescape.wiki/w/Exchange:Raw_crayfish,421,4210000,13435,https://secure.runescape.com/m=itemdb_rs/Raw+crayfish/viewitem?obj=13435,6049,
Statius's platelegs,10,https://runescape.wiki/w/Exchange:Statius%27s_platelegs,420301,4203010,13890,https://secure.runescape.com/m=itemdb_rs/Statius%27s+platelegs/viewitem?obj=13890,,No trade180.push entries found in response text
Symbol of Devotion token,2,https://runescape.wiki/w/Exchange:Symbol_of_Devotion_token,2098785,4197570,60046,https://secure.runescape.com/m=itemdb_rs/Symbol+of+Devotion+token/viewitem?obj=60046,,No trade180.push entries found in response text
Compost mound pouch,5000,https://runescape.wiki/w/Exchange:Compost_mound_pouch,838,4190000,12091,https://secure.runescape.com/m=itemdb_rs/Compost+mound+pouch/viewitem?obj=12091,,No trade180.push entries found in response text
Dragonstone ring,500,https://runescape.wiki/w/Exchange:Dragonstone_ring,8375,4187500,1645,https://secure.runescape.com/m=itemdb_rs/Dragonstone+ring/viewitem?obj=1645,,No trade180.push entries found in response text
Vesta's plateskirt,10,https://runescape.wiki/w/Exchange:Vesta%27s_plateskirt,418432,4184320,13893,https://secure.runescape.com/m=itemdb_rs/Vesta%27s+plateskirt/viewitem?obj=13893,5,
Dragonstone amulet (unstrung),500,https://runescape.wiki/w/Exchange:Dragonstone_amulet_(unstrung),8365,4182500,1683,https://secure.runescape.com/m=itemdb_rs/Dragonstone+amulet+%28unstrung%29/viewitem?obj=1683,,No trade180.push entries found in response text
Red salamander,1000,https://runescape.wiki/w/Exchange:Red_salamander,4182,4182000,10147,https://secure.runescape.com/m=itemdb_rs/Red+salamander/viewitem?obj=10147,,No trade180.push entries found in response text
Chef's delight (m3),100,https://runescape.wiki/w/Exchange:Chef%27s_delight_(m3),41808,4180800,5911,https://secure.runescape.com/m=itemdb_rs/Chef%27s+delight+%28m3%29/viewitem?obj=5911,,No trade180.push entries found in response text
Magic seed,100,https://runescape.wiki/w/Exchange:Magic_seed,41703,4170300,5316,https://secure.runescape.com/m=itemdb_rs/Magic+seed/viewitem?obj=5316,,No trade180.push entries found in response text
Timeworn tincture,1000,https://runescape.wiki/w/Exchange:Timeworn_tincture,4166,4166000,50803,https://secure.runescape.com/m=itemdb_rs/Timeworn+tincture/viewitem?obj=50803,2475,
Staff of armadyl's fractured shaft shard,1200,https://runescape.wiki/w/Exchange:Staff_of_armadyl%27s_fractured_shaft_shard,3469,4162800,51784,https://secure.runescape.com/m=itemdb_rs/Staff+of+armadyl%27s+fractured+shaft+shard/viewitem?obj=51784,,No trade180.push entries found in response text
Fractured armadyl symbol shard,1200,https://runescape.wiki/w/Exchange:Fractured_armadyl_symbol_shard,3467,4160400,51778,https://secure.runescape.com/m=itemdb_rs/Fractured+armadyl+symbol+shard/viewitem?obj=51778,,No trade180.push entries found in response text
Fractured stabilisation gem shard,1200,https://runescape.wiki/w/Exchange:Fractured_stabilisation_gem_shard,3462,4154400,51781,https://secure.runescape.com/m=itemdb_rs/Fractured+stabilisation+gem+shard/viewitem?obj=51781,,No trade180.push entries found in response text
Necronium pickaxe + 1,100,https://runescape.wiki/w/Exchange:Necronium_pickaxe_%2B_1,41489,4148900,46374,https://secure.runescape.com/m=itemdb_rs/Necronium+pickaxe+%2B+1/viewitem?obj=46374,,No trade180.push entries found in response text
Stalker Creature Wildcard,500,https://runescape.wiki/w/Exchange:Stalker_Creature_Wildcard,8291,4145500,56851,https://secure.runescape.com/m=itemdb_rs/Stalker+Creature+Wildcard/viewitem?obj=56851,,No trade180.push entries found in response text
Orikalkum 2h warhammer + 1,100,https://runescape.wiki/w/Exchange:Orikalkum_2h_warhammer_%2B_1,41451,4145100,46568,https://secure.runescape.com/m=itemdb_rs/Orikalkum+2h+warhammer+%2B+1/viewitem?obj=46568,,No trade180.push entries found in response text
Mithril chainbody + 2,100,https://runescape.wiki/w/Exchange:Mithril_chainbody_%2B_2,41436,4143600,46254,https://secure.runescape.com/m=itemdb_rs/Mithril+chainbody+%2B+2/viewitem?obj=46254,114,
Perfect juju dungeoneering flask (6),100,https://runescape.wiki/w/Exchange:Perfect_juju_dungeoneering_flask_(6),41393,4139300,32943,https://secure.runescape.com/m=itemdb_rs/Perfect+juju+dungeoneering+flask+%286%29/viewitem?obj=32943,,No trade180.push entries found in response text
Rune dagger + 1,100,https://runescape.wiki/w/Exchange:Rune_dagger_%2B_1,41347,4134700,46669,https://secure.runescape.com/m=itemdb_rs/Rune+dagger+%2B+1/viewitem?obj=46669,,No trade180.push entries found in response text
Strip of black cloth,10000,https://runescape.wiki/w/Exchange:Strip_of_black_cloth,413,4130000,41217,https://secure.runescape.com/m=itemdb_rs/Strip+of+black+cloth/viewitem?obj=41217,,No trade180.push entries found in response text
Santa costume gloves (green),2,https://runescape.wiki/w/Exchange:Santa_costume_gloves_(green),2062671,4125342,54360,https://secure.runescape.com/m=itemdb_rs/Santa+costume+gloves+%28green%29/viewitem?obj=54360,,No trade180.push entries found in response text
Gloves of silence,100,https://runescape.wiki/w/Exchange:Gloves_of_silence,41235,4123500,10075,https://secure.runescape.com/m=itemdb_rs/Gloves+of+silence/viewitem?obj=10075,,No trade180.push entries found in response text
Krandorian hops,1000,https://runescape.wiki/w/Exchange:Krandorian_hops,4121,4121000,6000,https://secure.runescape.com/m=itemdb_rs/Krandorian+hops/viewitem?obj=6000,,No trade180.push entries found in response text
Ancient gravel,5000,https://runescape.wiki/w/Exchange:Ancient_gravel,823,4115000,49517,https://secure.runescape.com/m=itemdb_rs/Ancient+gravel/viewitem?obj=49517,,No trade180.push entries found in response text
Yellow flowers,1000,https://runescape.wiki/w/Exchange:Yellow_flowers,4114,4114000,2466,https://secure.runescape.com/m=itemdb_rs/Yellow+flowers/viewitem?obj=2466,,No trade180.push entries found in response text
Raw giant chinchompa meat,100,https://runescape.wiki/w/Exchange:Raw_giant_chinchompa_meat,41124,4112400,60764,https://secure.runescape.com/m=itemdb_rs/Raw+giant+chinchompa+meat/viewitem?obj=60764,,No trade180.push entries found in response text
Glaiven wing-tip,10,https://runescape.wiki/w/Exchange:Glaiven_wing-tip,410713,4107130,34974,https://secure.runescape.com/m=itemdb_rs/Glaiven+wing-tip/viewitem?obj=34974,42,
Cape of Devotion token,2,https://runescape.wiki/w/Exchange:Cape_of_Devotion_token,2053198,4106396,60044,https://secure.runescape.com/m=itemdb_rs/Cape+of+Devotion+token/viewitem?obj=60044,,No trade180.push entries found in response text
